Year,County,Population,Total Index Crime Rates per 100K,Unemployment Rate,Percent Hispanic Female,Percent Hispanic Male,Percent Two or More Races Female,Percent Two or More Races Male,Percent Native Hawaiin Female,Percent Native Hawaiin Male,Percent Asain Female,Percent Asain Male,Percent American Indian Female,Percent American Indian Male,Percent Black Female,Percent Black Male,Percent White Male,Percent White Female,Population Percent Male,HTIS per 100K,Arson per 100K,Percent of Meth Arrests,Percent Needle/Syringe Arrests,Percent Controlled Substance Arrests,HTS Per 100K,Percent of Paraphernalia Drug Arrests,Battery/Assault Per 100K,Sexual Assault Per 100k,Percent Cannabis Arrests,MVT Per 100K,Theft per 100K,Burglary per 100K,Robbery Per 100K,Homocides Per 100k,Prop Female household no Children,Female Household with Children under 6,Prop Female Household with Children under 18,Prop Female Household,Prop Male Household No Children,Prop Male Household with children under 6,Prop Male Household with children under 18,Prop Male Household,Prop Other Family Type (Not Married),Prop Married no children under 18,Prop Married with children under 6,Prop Married with Children under 18,Prop Married-Couple Family,Prop Female Poverty 75+,Prop Female Poverty 65-74,Prop Female Poverty 55-64,Prop Female Poverty 45-54,Prop Female Poverty 35-44,Prop Female Poverty 25-34,Prop Female Poverty 18-24,Prop Female 17 and Under,Prop Female Poverty,Prop Male Poveryy 75+,Prop Male Poverty 65-74,Prop Male Poverty 55-64,Prop Male Poverty 45-54,Prop Male Poverty 35-44,Prop Male Poverty 25-34,Prop Male Poverty 18-24,Prop Male Poverty Under 17,Prop Male Poverty,Prop 3 Earner,Prop 2 Earner,Prop 1 Earner,Prop No Earners,2018 Normalized Per Capital Income Dollars,2018-percent change,2018-rank percent  change,Normalize 2018 GDP,Percent Change - 2018,Rank in State for Percent Change - 2018
2018,MACON,104649,2911.6,5.5,1.166462528,1.171247034,1.509990048,1.483196815,0.023922529,0.026793233,0.589451121,0.53108015,0.114828141,0.14736278,9.364234862,8.207341346,38.909515425,40.512324887,47.885248412,1.911150608,23.889382603,10.452418097,0.15600624,33.385335413,0,0.425897036,345.918260088,34.400710948,13.416536661,113.713461189,1622.566866382,680.369616528,82.179476154,8.600177737,9.125247765,3.186357007,13.328845507,22.454093272,3.46684618,0.905045065,3.291072965,6.757919144,29.212012416,48.229178354,4.218557164,22.55880923,70.787987584,0.447764093,0.387544194,0.969346128,0.719724931,0.85570535,1.557947084,1.319010063,2.917751272,9.174793116,0.210769649,0.321496562,0.879016279,0.385601616,0.728466529,0.864446948,0.672131784,2.930378026,6.992307393,8.545570141,40.210927858,32.693818019,18.549683982,-3467.588235294,6.1,33,1023272.01960784,4.6,30
2018,MACOUPIN,44922,1600.6,4.8,0.690674787,0.606822896,0.591376495,0.558277064,0.006619886,0.026479545,0.251555673,0.141224238,0.187563441,0.183150183,0.476631802,0.503111346,48.574517852,49.042323139,49.443929564,0,6.678242287,29.292929293,3.03030303,41.414141414,0,0.060606061,124.660522684,24.486888384,20.202020202,80.13890744,1066.292685099,289.390499087,6.678242287,2.226080762,7.40303674,1.502635513,8.095350484,15.498387224,2.887263001,0.983400205,3.603178349,6.49044135,21.988828574,50.586106522,4.138148061,27.425064904,78.011171426,0.338117737,0.313486643,0.698627376,0.644886809,0.958373452,1.540562932,0.855370698,2.496697194,7.846122842,0.129873038,0.230636602,0.638169238,0.485904297,0.667278712,0.792673369,0.570993529,1.995118565,5.51064735,9.369837149,39.792305877,32.648886791,18.188970183,3139.411764706,7,19,6383660.01960784,6.1,18
2018,MADISON,263656,2131.6,4.4,1.619158719,1.737328899,1.02300531,1.040427837,0.029163794,0.034466303,0.564717111,0.450334437,0.167029005,0.165892753,4.722262201,4.071568709,43.919159477,44.798997068,48.69482551,0,10.240616561,26.601941748,6.116504854,38.252427184,0,0.195631068,197.605971417,56.513032133,9.466019417,145.644324423,1280.835634311,394.453378645,41.721030434,4.551385138,8.351013928,2.147651007,9.732265281,18.083279209,3.741069496,0.714440355,3.362921267,7.103990763,25.187269972,46.44295302,6.484809122,28.369777008,74.812730028,0.374766974,0.463740429,0.698691975,0.783813764,0.883957046,1.345771643,1.136241083,1.923521346,7.61050426,0.114394441,0.215308056,0.593156362,0.537692391,0.682514983,0.788050595,1.046497296,2.133437072,6.111051196,11.431045681,41.310528975,31.14959948,16.108825864,-2143.588235294,5.2,50,-3746880.98039216,4.6,26
2018,MARION,37525,3181.9,4.8,0.906877826,1.185094032,1.01923437,0.995157968,0.008025467,0.018726091,0.363821193,0.256814959,0.141783259,0.216687622,2.094647013,2.220379337,46.108985848,47.492041411,48.880447286,0,90.606262492,38.781163435,10.249307479,25.761772853,0,0.229916898,370.419720187,127.914723518,2.216066482,239.840106596,1590.939373751,706.19586942,53.297801466,2.664890073,7.345132743,3.992133727,12.979351032,20.324483776,4.523107178,1.150442478,3.933136676,8.456243854,28.78072763,48.613569322,4.277286136,22.605703048,71.21927237,0.407810517,0.572555162,1.042482513,0.775110055,1.269343992,1.385475464,1.515110595,3.265184865,10.233073163,0.11343074,0.259270262,0.864234207,0.648175656,0.680584438,0.920949577,0.799416642,3.386717801,7.672779323,10.068829892,37.915437561,33.608652901,18.407079646,1687.411764706,7,18,6174358.01960784,6.6,16
2018,MARSHALL,11556,995.2,5.1,1.471740834,1.532700514,0.714099103,0.53992859,0.008708526,0.008708526,0.287381346,0.20029609,0.165461987,0.252547244,0.322215449,0.470260385,48.55003048,48.985456762,49.516676827,0,8.653513326,7.407407407,3.703703704,40.740740741,0,0.333333333,121.14918657,17.307026653,14.814814815,43.267566632,536.517826237,250.951886466,8.653513326,8.653513326,4.69151671,3.341902314,7.519280206,12.210796915,3.213367609,1.124678663,2.377892031,5.59125964,17.802056555,58.033419023,5.269922879,24.164524422,82.197943445,0.640182408,0.456020346,0.657721652,0.570025432,0.73664825,1.140050864,0.798035605,2.060861177,7.059545734,0.166622819,0.114005086,0.657721652,0.280627905,0.456020346,0.640182408,0.254319039,1.525914233,4.095413488,11.568123393,37.435732648,31.973007712,19.023136247,-1268.588235294,5.1,54,7143084.01960784,-3.2,93
2018,MASON,13527,1670.7,5.8,0.450750018,0.687209045,0.487696741,0.628094288,0,0.007389345,0.273405749,0.169954925,0.221680337,0.184733614,0.214290992,0.465528708,48.392817557,49.53077662,49.27214956,0,0,44.642857143,1.785714286,23.214285714,0,0.142857143,214.386042729,162.637687588,16.071428571,73.926221631,946.255636874,258.741775708,14.785244326,0,5.571540675,2.56343186,11.169238818,16.740779493,3.766675386,1.438660738,3.478943238,7.245618624,23.986398117,51.713314151,4.263667277,24.300287732,76.013601883,0.443885478,0.310719834,1.065325146,0.843382407,1.065325146,1.161500333,1.065325146,2.123252201,8.078715691,0.429089295,0.384700747,0.754605312,0.932159503,0.924761412,0.503070208,0.843382407,2.537545313,7.309314197,9.390530997,36.385037928,35.678786293,18.545644782,2236.411764706,6.2,31,6968943.01960784,-0.3,82
2018,MASSAC,14140,3826,6.9,1.447621764,1.526064323,1.276474364,1.140982671,0,0.014262283,0.256721101,0.263852243,0.285245668,0.249589959,2.94516152,2.980817229,44.384225915,47.286600585,47.949796762,0,77.793493635,41.379310345,4.597701149,20.114942529,0,0.201149425,247.524752475,49.504950495,13.793103448,169.73125884,2468.175388967,799.151343706,14.14427157,0,5.806783145,3.340184995,9.583761562,15.390544707,3.87975334,1.952723535,4.110996917,7.990750257,23.381294964,47.867420349,4.393627955,28.751284687,76.618705036,0.719881431,1.312724963,1.03747618,1.044533841,1.065706825,1.510339473,0.790458042,3.048909591,10.530030348,0.381113699,0.557555226,0.691650787,0.988072553,0.64930482,0.931611264,0.77634272,2.491354365,7.467005434,7.297019527,35.91983556,31.140801644,25.642343268,6386.411764706,3.1,92,6856432.01960784,0.8,64
2018,MENARD,12129,808,4,0.748636992,0.773049068,0.683538124,0.773049068,0.016274717,0.008137359,0.268532834,0.113923021,0.154609814,0.179021889,0.423142648,0.488241517,47.847668647,49.743673204,48.71022866,0,57.712919449,56.25,0,25,0,0,74.202325006,57.712919449,18.75,49.468216671,412.235138923,156.649352791,0,0,5.818082491,1.256487299,7.784758263,13.602840754,2.321770008,2.239825184,4.370390604,6.692160612,20.295001366,51.515979241,5.654192843,28.189019394,79.704998634,0.411895543,0.222423593,0.543702117,0.238899415,0.832028997,0.749649889,0.321278524,1.861767856,5.181645935,0.032951643,0.255375237,0.766125711,0.18947195,0.494274652,0.28832688,0.230661504,2.141856825,4.399044402,10.789401803,44.168260038,29.035782573,16.006555586,-2486.588235294,7.5,12,7257624.01960784,15.3,1
2018,MERCER,15440,718.9,5.1,1.3182432,1.189634107,0.475853643,0.630184554,0.025721819,0.012860909,0.276509549,0.18005273,0.077165456,0.173622275,0.34724455,0.456562279,48.980772941,48.967912031,49.829592952,0,0,21.052631579,3.947368421,11.842105263,0,0.368421053,19.430051813,25.906735751,26.315789474,38.860103627,408.031088083,226.683937824,0,0,3.978661925,3.645254501,7.868415203,11.847077128,2.267170482,1.222493888,3.578573016,5.845743499,17.692820627,54.012002667,3.623027339,28.295176706,82.307179373,0.142321128,0.439901669,0.601630224,0.485185664,0.536938802,1.229137016,1.106223315,2.141286065,6.682623884,0.200543408,0.342864536,0.879803338,0.381679389,0.355802821,0.420494242,0.232889119,1.901927804,4.716004658,11.802622805,39.831073572,29.695487886,18.670815737,-299.588235294,2.8,95,7142904.01960784,-4,94
2018,MONROE,34106,715.4,3.4,0.773863207,0.765135426,0.459663108,0.509120531,0.014546301,0.014546301,0.410205685,0.197829692,0.110551887,0.125098188,0.200738952,0.212375993,49.102493236,49.119948797,49.684345271,0,0,20.238095238,8.333333333,39.285714286,0,0.178571429,46.912566704,26.388318771,14.285714286,29.32035419,474.989737876,134.873629273,2.932035419,0,4.812194879,1.155723822,4.373816878,9.186011757,3.31772442,0.617714457,2.839493873,6.157218292,15.343230049,49.158114975,6.794859022,35.498654977,84.656769951,0.400926586,0.403896412,0.427655025,0.320741269,0.291043003,0.409836066,0.089094797,0.801853172,3.145046329,0.163340461,0.317771442,0.255405084,0.08612497,0.332620575,0.237586125,0.163340461,0.267284391,1.823473509,11.716648401,50.383580751,23.433296802,14.466474046,-13939.588235294,6.5,27,6623461.01960784,4.6,29
2018,MONTGOMERY,28484,2022.2,5.8,0.59949113,1.157157297,0.480987069,0.435676693,0.013941654,0.024397895,0.282318497,0.21609564,0.101076993,0.125474888,0.247464362,3.297201213,48.698198041,46.484960441,52.389250985,0,17.553714366,29.770992366,0.381679389,23.664122137,0,0.309160305,168.515657913,45.639657351,15.267175573,31.596685859,1355.146749052,396.713944671,7.021485746,0,7.394843962,1.166892809,8.03256445,15.427408412,3.717774763,1.818181818,3.392130258,7.10990502,22.537313433,56.417910448,3.622795115,21.044776119,77.462686567,0.470707228,0.322881817,1.205944138,0.805259472,0.824710184,1.377110402,0.715786198,3.326071734,9.048471174,0.24507897,0.427915662,0.65354392,0.739127052,0.470707228,0.762467906,0.770248191,2.824243367,6.893332296,7.734056988,40.949796472,31.601085482,19.715061058,7029.411764706,7.9,7,6222021.01960784,4,36
2018,MORGAN,33413,2172.8,4.3,0.993328827,1.545831252,0.908102389,0.955123872,0.014694213,0.038204955,0.349722279,0.399682605,0.129309078,0.290945426,2.086578305,4.890234226,44.976048432,45.863578923,50.648014812,0,5.985694191,32.121212121,0,30.303030303,0,0.266666667,191.542214108,68.835483195,10.909090909,35.914165145,1520.366324484,332.206027594,17.957082573,0,7.246376812,2.723235157,12.155212716,19.401589528,3.27255727,0.841514727,3.214118747,6.486676017,25.888265545,50.38569425,5.095839177,23.726040206,74.111734455,0.316220838,0.471104514,0.554999839,0.971249718,1.206801975,1.058371785,0.790552096,2.845987545,8.21528831,0.080668581,0.419476622,0.619534704,0.587267271,1.084185731,0.542092866,1.232615921,1.797295989,6.363137685,7.737260402,42.21598878,34.677419355,15.369331463,3387.411764706,7.7,10,6100860.01960784,5.9,19
2018,MOULTRIE,14601,1184.9,3.8,0.744128891,0.785090115,0.491534681,0.525669033,0.013653741,0.020480612,0.170671764,0.143364282,0.129710541,0.129710541,0.307209175,0.307209175,48.429819771,49.829328236,49.057891862,0,6.848845969,8.571428571,2.857142857,25.714285714,0,0.171428571,328.744606534,34.244229847,45.714285714,27.395383878,609.547291281,164.372303267,13.697691939,0,3.594936709,0.936708861,7.037974684,10.632911392,1.898734177,0.632911392,1.46835443,3.367088608,14,52.050632911,9.113924051,33.949367089,86,0.513318535,0.242785794,0.284406215,0.520255272,0.360710322,0.728357381,0.610432852,1.57463929,4.83490566,0.201165372,0.166481687,0.339900111,0.749167592,0.166481687,0.332963374,0.617369589,1.754994451,4.328523862,9.873417722,45.46835443,32.253164557,12.405063291,-17971.588235294,8.7,3,6853935.01960784,11.1,7
2018,OGLE,50511,815.7,4.9,5.037317107,5.246056596,0.7640653,0.710895807,0.033477088,0.037415569,0.344617081,0.293416829,0.167385439,0.200862527,0.559264292,0.697111124,48.315314783,48.547685158,49.583505642,0,1.979766783,0.628930818,4.402515723,33.962264151,0,0.264150943,53.453703154,35.635802103,34.591194969,53.453703154,498.901229435,162.340876245,9.898833917,0,5.678409487,1.785838856,8.803627485,14.482036972,2.908964074,0.969654691,4.080920823,6.989884897,21.47192187,50.624346006,4.687826997,27.903732124,78.52807813,0.550691336,0.299116517,0.427875282,0.721049087,0.725010895,0.61606117,0.691335526,1.636226774,5.667366586,0.126777861,0.152529615,0.515035062,0.380333584,0.330810982,0.524939582,0.61606117,1.586704172,4.233192029,12.814788978,42.46250436,30.394140216,14.328566446,-2008.588235294,5.3,49,4825429.01960784,0.8,65
2018,PEORIA,181761,3734,5.5,2.434946296,2.463182372,1.512567822,1.522533496,0.037094452,0.03045067,1.926696933,2.124349463,0.191008748,0.204296313,9.949064334,8.776436718,37.255010519,37.914405935,48.469161776,0,34.660900853,3.65497076,4.970760234,46.637426901,0,0.17251462,372.467140916,58.318341118,27.485380117,283.88928318,2217.197308554,636.550195036,117.737028295,13.204152706,8.938847713,2.653440516,14.239011174,23.177858886,2.955731208,0.960612642,3.640923442,6.59665465,29.774513536,45.287623995,6.034617882,24.937862469,70.225486464,0.485385435,0.581346694,0.855282611,0.74983681,0.984718728,1.564391678,1.332857246,2.862100324,9.415919526,0.133341516,0.225955289,0.822365668,0.629885237,0.730867724,0.96296007,1.011498614,2.32482886,6.841702978,9.169484314,37.239974025,36.129335632,17.461206028,-6388.588235294,6.6,24,-4493605.98039216,7.6,14
2018,PERRY,21049,874.2,5.8,0.69523269,2.511350738,0.818199016,1.00737798,0.033106319,0.028376844,0.20809686,0.33579266,0.118236852,0.297956867,1.002648505,7.950245933,46.31573969,42.806469921,55.013242527,0,0,26.587301587,10.317460317,30.952380952,0,0.23015873,128.272126942,9.501639033,9.126984127,85.514751295,451.327854055,199.534419687,0,0,8.007380074,2.103321033,11.937269373,19.944649446,3.32103321,0.442804428,2.435424354,5.756457565,25.701107011,48.062730627,4.003690037,26.236162362,74.298892989,0.37435157,0.828921333,1.331622012,1.486710519,0.844964971,1.978715439,0.962618322,2.845071929,10.652976095,0.069522434,0.197871544,0.962618322,0.481309161,0.411786727,0.556179475,0.812877694,2.144499706,5.636665062,8.560885609,36.992619926,34.05904059,20.387453875,6377.411764706,6.6,25,6834693.01960784,9.2,9
2018,PIATT,16336,575.4,4.1,0.739337651,0.623243309,0.58047171,0.562141024,0.030551143,0.012220457,0.238298912,0.183306856,0.085543199,0.12220457,0.268850055,0.427715997,48.71685201,49.278993034,49.517291947,0,12.242899119,4.761904762,2.380952381,14.285714286,0,0.571428571,183.643486778,24.485798237,21.428571429,18.364348678,214.250734574,116.307541626,6.121449559,0,6.534031414,1.42408377,4.795811518,11.329842932,2.32460733,1.445026178,3.539267016,5.863874346,17.193717277,53.717277487,5.42408377,29.089005236,82.806282723,0.428527701,0.091827365,0.373431283,0.153045608,0.550964187,0.348943985,0.208142026,1.132537496,3.287419651,0.04285277,0.116314662,0.287725742,0.257116621,0.544842363,0.48362412,0.232629324,0.685644322,2.650749923,12.607329843,48.293193717,26.492146597,12.607329843,-9511.588235294,7.4,14,7069238.01960784,11.9,6
2018,PIKE,15672,791.2,4.7,0.500160308,0.769477397,0.410387945,0.448861815,0.006412312,0.032061558,0.160307791,0.160307791,0.07694774,0.147483168,0.173132414,1.256813081,48.470663674,49.086245592,50.086566207,0,0,47.368421053,1.754385965,18.421052632,0,0.280701754,70.188871873,31.90403267,4.385964912,12.761613068,453.03726391,216.947422154,0,6.380806534,5.245746692,2.38657845,10.515122873,15.760869565,3.473534972,0.756143667,2.811909263,6.285444234,22.0463138,51.039697543,5.812854442,26.913988658,77.9536862,0.853970965,0.676607765,0.755435854,0.709452802,1.051041188,1.083886225,0.860539972,2.003547264,7.994482034,0.262760297,0.348157393,0.768573868,1.129869277,0.762004861,0.656900742,0.387571438,1.576561782,5.892399658,6.592627599,42.509451796,31.639886578,19.258034026,1978.411764706,5.8,40,6922981.01960784,1.7,55
2018,PUTNAM,5663,247.2,5.2,2.841701534,2.894002789,0.610181311,0.714783821,0.017433752,0,0.40097629,0.174337517,0.209205021,0.087168759,0.383542538,0.488145049,50.122036262,47.419804742,50.958856346,0,0,0,100,0,0,0,0,0,0,17.658484902,176.58484902,35.316969804,0,17.658484902,3.513022411,0,6.904906118,10.417928528,1.635372502,1.817080557,4.482132041,6.117504543,16.535433071,62.447001817,4.663840097,21.017565112,83.464566929,0.193457615,0.123109391,0.263805839,0.492437566,0.756243405,0.633134013,0.56278579,1.618009145,4.642982765,0.211044671,0.369328174,0.193457615,0.439676398,0.175870559,0.175870559,0.580372846,2.022511432,4.168132255,11.932162326,40.702604482,30.587522714,16.777710478,-14122.588235294,3.6,88,7208724.01960784,-2.9,91
2018,RANDOLPH,32137,264.5,4.3,0.801814961,2.365043354,0.596699506,0.689933804,0.021754669,0.049724959,0.264163844,0.229977935,0.142959257,0.170929546,1.479317525,8.969139447,45.57292476,42.443360164,55.051745035,0,0,15.306122449,9.183673469,33.673469388,0,0.306122449,49.786850048,9.335034384,11.224489796,21.781746896,102.685378224,74.680275072,6.223356256,0,7.589862943,1.771399017,7.79674166,15.386604603,3.633307473,1.926558055,4.809930178,8.443237652,23.829842255,52.236876131,4.835790018,23.933281614,76.170157745,0.870147256,0.2501233,0.838441485,0.672866906,0.810258578,0.996970337,0.930035933,1.831888959,7.200732756,0.313534841,0.190234623,0.521383781,0.454449376,0.827872895,0.824350032,0.510815191,2.060875079,5.703515818,8.107059736,39.694853892,34.303077321,17.895009051,7841.411764706,6.7,23,6076649.01960784,3.3,41
2018,RICHLAND,15791,3312,4.6,0.962089838,0.872889455,0.739088882,0.681745779,0.012742912,0.006371456,0.503345014,0.433259,0.18477222,0.165657853,0.32494425,0.490602103,48.410321759,48.690665817,49.544440905,0,31.663605851,54.676258993,2.877697842,11.510791367,0,0.215827338,259.641567982,88.658096384,9.352517986,107.656259895,2058.134380343,734.595655753,31.663605851,0,7.627329193,2.906832298,9.068322981,16.695652174,2.434782609,1.043478261,2.832298137,5.267080745,21.962732919,49.714285714,7.652173913,28.322981366,78.037267081,0.692440854,0.589857024,0.94248894,0.775790216,1.000192345,1.506700006,0.795024684,2.756940437,9.059434507,0.41674681,0.4231583,1.307943835,0.41674681,0.544976598,0.897608514,0.596268513,1.314355325,5.917804706,10.633540373,38.732919255,33.291925466,17.341614907,2191.411764706,6.7,21,6584548.01960784,4,35
2018,ROCK ISLAND,143780,2508.7,5.1,6.435938607,6.656102537,1.403019191,1.490664068,0.024540566,0.022437089,1.236844504,1.368662399,0.32744126,0.287475196,5.208910329,5.729871478,41.819928342,42.488132884,49.311111267,0,13.214633468,19.800747198,8.841843088,31.382316314,0,0.244084682,287.939908193,47.989984699,15.566625156,216.998191682,1470.997357073,426.345806093,42.425928502,2.782028098,7.891721951,3.47427597,13.268323875,21.160045826,3.631470972,1.233581115,4.579969627,8.211440599,29.371486425,46.870753737,4.857059121,23.757759838,70.628513575,0.559149294,0.570560504,0.931440023,0.719619436,0.805916712,1.297311947,1.156811423,2.548979053,8.589788393,0.304536669,0.353034312,0.649012574,0.510651651,0.524202463,0.484976429,0.584824517,2.838538509,6.249777125,9.658167479,40.892015027,33.693016812,15.756800682,-55.588235294,3.8,87,-2949421.98039216,0.9,62
2018,ST. CLAIR,260231,2565,5,2.030532599,2.159090909,1.266835017,1.229338843,0.050505051,0.046296296,0.904499541,0.604147536,0.175619835,0.20087236,16.522038567,14.001760024,33.26828895,32.839761249,48.240740741,0,31.510465702,8.975069252,5.429362881,34.238227147,0,0.23601108,257.079287249,64.942301263,27.756232687,178.687396967,1489.061641388,469.967067721,59.946739627,13.833862991,10.823385369,2.561983471,13.356290174,24.179675543,3.371594735,0.919804102,3.512396694,6.883991429,31.063666973,43.224670952,5.36271809,25.711662075,68.936333027,0.45037229,0.384435936,1.035702029,0.785837951,1.121689205,1.614476693,1.110121423,2.925877513,9.428513039,0.146525231,0.250249671,0.76154561,0.606922932,0.675944027,0.71180415,0.816299775,2.955182559,6.924473955,9.773492501,40.20661157,33.440465259,16.57943067,-314.588235294,5,61,-3132735.98039216,0.6,70
2018,SALINE,23885,2666.9,6.4,0.941611669,0.941611669,1.067720375,0.979444281,0.021018118,0.067257976,0.386733364,0.260624658,0.252217411,0.22699567,1.46706461,2.383454538,46.311320358,47.488334945,49.316911177,0,20.93364036,38.388625592,11.374407583,30.805687204,0,0.132701422,318.191333473,29.307096504,6.161137441,108.854929872,1427.674272556,724.303956458,37.680552648,0,6.688662268,3.74925015,12.552489502,19.24115177,3.164367127,0.959808038,4.424115177,7.588482304,26.829634073,47.390521896,4.75404919,25.779844031,73.170365927,0.376432771,0.816309267,1.759505985,1.687603096,1.015099607,1.899082181,1.218119528,2.478534873,11.250687307,0.160724104,0.444106078,1.543797318,1.07431375,1.112379986,1.416909868,1.078543332,4.166137969,10.996912405,6.793641272,34.028194361,36.577684463,22.600479904,5059.411764706,3,93,6696971.01960784,-4.5,97
2018,SANGAMON,195408,3988.1,4.3,1.2001697,1.149566293,1.270707783,1.21959323,0.017890093,0.020956967,1.077494774,1.020246474,0.134431274,0.134431274,6.85037237,6.117389682,40.662137917,42.624936746,48.024166961,0,21.493490543,13.492063492,0.297619048,48.80952381,0,0.138888889,434.475558831,64.480471629,23.511904762,178.088921641,2407.270940801,757.389666749,119.74944731,5.117497748,8.210547106,2.824412404,13.324116137,21.534663243,3.332016591,1.135690302,3.918625321,7.250641912,28.785305155,46.061623543,5.640924353,25.153071302,71.214694845,0.337476421,0.367451355,0.744205277,0.910101036,0.888395049,1.313729037,1.006227551,2.832114525,8.399700251,0.124551022,0.246517998,0.66926794,0.793818962,0.686322644,0.835680509,0.797953435,2.65639939,6.8105119,8.447560735,43.004147738,32.131147541,16.417143986,-4144.588235294,5.9,39,-3024032.98039216,4.4,32
2018,SCHUYLER,6935,821.9,4.3,0.742358079,1.208151383,0.363901019,0.320232897,0,0,0.305676856,0.116448326,0.072780204,0.116448326,0.713245997,2.838427948,49.301310044,46.15720524,52.387190684,0,0,20.634920635,1.587301587,7.936507937,0,0.301587302,86.517664023,43.258832012,39.682539683,28.839221341,562.36481615,100.937274694,0,0,9.786989062,2.36039148,9.441565918,19.22855498,3.10880829,2.014968336,7.196315486,10.305123777,29.533678756,52.043753598,4.605641911,18.422567645,70.466321244,0.407628476,0.02911632,0.800698792,1.048187509,0.494977435,0.713349833,0.742466152,1.281118067,5.517542583,0.393070316,1.062745669,2.955306449,5.226379386,2.649585092,1.557723104,1.019071189,0.98995487,15.853836075,6.160046056,43.177892919,28.55497985,22.107081174,546.411764706,5.1,57,7261041.01960784,-0.2,80
2018,SCOTT,4935,364.7,5.1,0.588593465,0.66977877,0.426222854,0.507408159,0.385630201,0,0.162370611,0.060888979,0.081185305,0.142074285,0.22325959,0.385630201,48.569108991,49.563628983,49.157702456,0,0,13.636363636,4.545454545,13.636363636,0,0.318181818,20.263424519,20.263424519,36.363636364,20.263424519,141.843971631,162.10739615,0,0,4.062038405,1.403249631,8.862629247,12.924667651,1.772525849,0.59084195,2.732644018,4.505169867,17.429837518,56.794682422,3.323485968,25.775480059,82.570162482,0.547667343,0.486815416,0.811359026,0.46653144,0.730223124,0.872210953,0.507099391,2.210953347,6.632860041,0.283975659,0.425963489,0.892494929,0.912778905,0.649087221,0.770791075,0.263691684,2.109533469,6.30831643,13.515509601,39.807976366,28.286558346,18.389955687,2026.411764706,10.2,1,7356802.01960784,14.2,3
2018,SHELBY,21350,323.2,4.2,0.529319709,0.55233361,0.464880788,0.460278008,0.01380834,0.02761668,0.170302863,0.156494523,0.087452822,0.142686182,0.119672282,0.243947344,49.203719046,49.341802449,49.802080457,0,4.683840749,29.411764706,0,11.764705882,0,0.470588235,0,37.470725995,11.764705882,18.735362998,135.831381733,126.463700234,0,0,6.255969436,1.480420248,5.873925501,12.129894938,2.70614454,0.684495384,3.040432983,5.746577523,17.876472461,56.415154409,5.046163642,25.70837313,82.123527539,0.457972892,0.226673451,0.809548041,0.717028265,0.555118657,0.536614701,1.188879123,1.272146921,5.763982051,0.508858769,0.383957071,0.809548041,0.670768377,0.522736735,0.568996623,0.615256511,1.364666698,5.444788824,7.831900669,42.406876791,30.038204394,19.723018147,3234.411764706,10.1,2,6736476.01960784,14.9,2
2018,STARK,5338,1011.6,6.1,1.052048726,0.996677741,0.775193798,0.719822813,0.03691399,0.03691399,0.369139904,0.258397933,0.129198966,0.110741971,0.46142488,0.42451089,48.671096346,48.65263935,49.57548911,0,18.733608093,28.571428571,14.285714286,0,0,0.571428571,149.868864743,18.733608093,0,56.200824279,580.74185088,187.336080929,0,0,7.138047138,1.212121212,8.080808081,15.218855219,3.434343434,1.144781145,3.771043771,7.205387205,22.424242424,52.929292929,4.781144781,24.646464646,77.575757576,0.464080193,0.148505662,0.742528309,0.835344348,1.05810284,1.373677371,1.169482087,4.306664192,10.098385001,0.278448116,0.426953778,0.389827362,0.686838686,0.705401893,0.742528309,0.64971227,2.097642473,5.977352887,10.168350168,38.383838384,32.592592593,18.855218855,1869.411764706,2.9,94,7319293.01960784,-9.6,100
2018,STEPHENSON,44505,1716.7,4.6,1.957720383,2.214434002,1.593856731,1.404111882,0.017858339,0.024555216,0.379489698,0.301359466,0.14286671,0.147331295,5.201241155,5.078465076,42.991718195,44.056521642,48.608165725,0,11.234692731,0.809716599,0.809716599,46.963562753,0,0.271255061,56.173463656,65.161217841,24.291497976,51.679586563,1262.779462982,251.657117178,15.728569824,2.246938546,5.161189113,3.278688525,13.412816692,18.574005804,2.321750726,2.266844458,5.757314299,8.079065025,26.653070829,54.819985881,3.341438544,18.52694329,73.346929171,0.603477285,0.367919237,0.614694335,0.630398205,0.859226024,0.951205833,1.662366798,2.102075154,7.791362872,0.226584408,0.275939428,0.690970275,0.756029164,0.590016826,0.937745373,0.765002804,2.402692092,6.64498037,9.177190368,40.583575182,34.747823359,15.491411091,2024.411764706,4.5,72,5623302.01960784,1.4,57
2018,TAZEWELL,132666,1714.1,4.8,1.074367686,1.312948282,0.740656852,0.715741789,0.012835032,0.018875047,0.541336353,0.36391091,0.140430351,0.181955455,0.462816157,0.850887127,47.713099283,48.933937335,49.16798792,0,5.276408424,19.136408243,1.079489696,24.533856722,0,0.374877331,158.292252725,75.377263202,17.762512267,36.934858969,1114.07595013,296.986417017,26.382042121,0.753772632,6.275753633,1.992517892,8.593580568,14.869334201,2.106376057,1.08165257,2.925070484,5.031446541,19.900780742,51.550639774,5.958577315,28.548579484,80.099219258,0.370373205,0.296145517,0.516532878,0.420113408,0.478271184,0.767529595,0.676466762,1.108058678,4.633491227,0.113254616,0.12779406,0.40480873,0.357364228,0.423939577,0.493575861,0.623665623,1.396551856,3.940954553,10.146931251,42.778139232,29.955541097,17.119388419,-3115.588235294,6.7,22,-659337.980392157,0.4,73
