Binary Target,Year,County,Total Index Crime Rates per 100K,Unemployment Rate,Percent Hispanic Male,Percent Two or More Races Male,Percent Native Hawaiin Male,Percent Asain Male,Percent American Indian Male,Percent Black Male,Percent White Male,Population Percent Male,Prop Female household no Children,Female Household with Children under 6,Prop Female Household with Children under 18,Prop Female Household,Prop Male Household No Children,Prop Male Household with children under 6,Prop Male Household with children under 18,Prop Male Household,Prop Married no children under 18,Prop Married with children under 6,Prop Married with Children under 18,Prop Married-Couple Family,Prop Female Poverty 75+,Prop Female Poverty 65-74,Prop Female Poverty 55-64,Prop Female Poverty 45-54,Prop Female Poverty 35-44,Prop Female Poverty 25-34,Prop Female Poverty 18-24,Prop Female 17 and Under,Prop Female Poverty,Prop Male Poveryy 75+,Prop Male Poverty 65-74,Prop Male Poverty 55-64,Prop Male Poverty 45-54,Prop Male Poverty 35-44,Prop Male Poverty 25-34,Prop Male Poverty 18-24,Prop Male Poverty Under 17,Prop Male Poverty,Prop 3 Earner,Prop 2 Earner,Prop 1 Earner,Prop No Earners,2018 Normalized Per Capital Income Dollars,2018-percent change,Normalize 2018 GDP,Percent Change - 2018,Prop of Paraphernalia Drug Arrests per 100K,Prop Cannabis Arrests Per 100K,Prop Needle/Syringe Arrests per 100K,Prop Controlled Substance Arrests per 100K,Prop of Meth Arrests Per 100K
FALSE,2018,SCOTT,364.7,5.1,0.66977877,0.507408159,0,0.060888979,0.142074285,0.385630201,48.569108991,49.157702456,4.062038405,1.403249631,8.862629247,12.924667651,1.772525849,0.59084195,2.732644018,4.505169867,56.794682422,3.323485968,25.775480059,82.570162482,0.547667343,0.486815416,0.811359026,0.46653144,0.730223124,0.872210953,0.507099391,2.210953347,6.632860041,0.283975659,0.425963489,0.892494929,0.912778905,0.649087221,0.770791075,0.263691684,2.109533469,6.30831643,13.515509601,39.807976366,28.286558346,18.389955687,2026.411764706,10.2,7356802.01960784,14.2,141.843971631,162.10739615,20.263424519,60.790273556,60.790273556
FALSE,2018,SHELBY,323.2,4.2,0.55233361,0.460278008,0.02761668,0.156494523,0.142686182,0.243947344,49.203719046,49.802080457,6.255969436,1.480420248,5.873925501,12.129894938,2.70614454,0.684495384,3.040432983,5.746577523,56.415154409,5.046163642,25.70837313,82.123527539,0.457972892,0.226673451,0.809548041,0.717028265,0.555118657,0.536614701,1.188879123,1.272146921,5.763982051,0.508858769,0.383957071,0.809548041,0.670768377,0.522736735,0.568996623,0.615256511,1.364666698,5.444788824,7.831900669,42.406876791,30.038204394,19.723018147,3234.411764706,10.1,6736476.01960784,14.9,37.470725995,9.367681499,0,9.367681499,23.419203747
FALSE,2018,STARK,1011.6,6.1,0.996677741,0.719822813,0.03691399,0.258397933,0.110741971,0.42451089,48.671096346,49.57548911,7.138047138,1.212121212,8.080808081,15.218855219,3.434343434,1.144781145,3.771043771,7.205387205,52.929292929,4.781144781,24.646464646,77.575757576,0.464080193,0.148505662,0.742528309,0.835344348,1.05810284,1.373677371,1.169482087,4.306664192,10.098385001,0.278448116,0.426953778,0.389827362,0.686838686,0.705401893,0.742528309,0.64971227,2.097642473,5.977352887,10.168350168,38.383838384,32.592592593,18.855218855,1869.411764706,2.9,7319293.01960784,-9.6,74.934432372,0,18.733608093,0,37.467216186
FALSE,2018,STEPHENSON,1716.7,4.6,2.214434002,1.404111882,0.024555216,0.301359466,0.147331295,5.078465076,42.991718195,48.608165725,5.161189113,3.278688525,13.412816692,18.574005804,2.321750726,2.266844458,5.757314299,8.079065025,54.819985881,3.341438544,18.52694329,73.346929171,0.603477285,0.367919237,0.614694335,0.630398205,0.859226024,0.951205833,1.662366798,2.102075154,7.791362872,0.226584408,0.275939428,0.690970275,0.756029164,0.590016826,0.937745373,0.765002804,2.402692092,6.64498037,9.177190368,40.583575182,34.747823359,15.491411091,2024.411764706,4.5,5623302.01960784,1.4,150.544882597,134.816312774,4.493877092,260.644871363,4.493877092
FALSE,2018,TAZEWELL,1714.1,4.8,1.312948282,0.715741789,0.018875047,0.36391091,0.181955455,0.850887127,47.713099283,49.16798792,6.275753633,1.992517892,8.593580568,14.869334201,2.106376057,1.08165257,2.925070484,5.031446541,51.550639774,5.958577315,28.548579484,80.099219258,0.370373205,0.296145517,0.516532878,0.420113408,0.478271184,0.767529595,0.676466762,1.108058678,4.633491227,0.113254616,0.12779406,0.40480873,0.357364228,0.423939577,0.493575861,0.623665623,1.396551856,3.940954553,10.146931251,42.778139232,29.955541097,17.119388419,-3115.588235294,6.7,-659337.980392157,0.4,287.941145433,136.432846396,8.291498952,188.443158006,146.985663245
FALSE,2018,UNION,1670.2,6.3,2.923003802,0.837690114,0.005941065,0.207937262,0.433697719,0.772338403,48.568203422,50.065351711,9.147253687,1.047232315,7.864928404,17.01218209,3.633254969,2.479162214,5.300277837,8.933532806,50.203034837,3.84697585,23.851250267,74.054285104,0.668283163,0.490862854,0.969897688,0.715595245,1.886569283,1.43119049,1.040865811,1.63226684,8.835531374,0.171506298,0.443550772,0.981725708,0.904843574,1.454846531,1.23011414,0.780649358,3.270447691,9.237684074,7.394742466,35.67001496,34.216712973,22.7185296,1986.411764706,4.5,7098293.01960784,-1.4,231.811697575,136.709462672,11.887779363,95.102234903,237.755587256
TRUE,2018,VERMILION,4080.4,6,2.83434591,1.290709499,0.020859952,0.411984042,0.190347057,7.319235483,41.764230398,49.778363015,9.291764466,3.143177875,13.215634248,22.507398714,3.714664762,1.709358098,4.898459026,8.613123788,45.984284111,3.852433922,22.895193387,68.879477498,0.38701955,0.486766857,0.97220375,1.259475994,1.22888682,1.816730948,1.411091901,2.932570821,10.494746642,0.184865009,0.206144434,0.832557521,0.926984971,0.750099747,0.989493284,0.933634792,4.269184732,9.09296449,7.128278396,35.743443208,36.580263292,20.548015104,5265.411764706,5.4,4261035.01960784,2.8,123.294960481,97.338126695,6.489208446,172.612944673,155.741002712
FALSE,2018,WABASH,1300.6,4.5,1.874511846,0.876507854,0.034713182,0.685585351,0.15620932,0.564089213,48.850125835,50.351470971,6.465385788,0.975907289,5.672461116,12.137846905,1.585849344,0.731930467,3.598658127,5.184507472,53.217444343,8.173223544,29.460201281,82.677645624,0.575464295,0.619060075,1.255558462,0.566745139,0.453396111,0.592902607,0.863196443,1.15092859,6.077251722,0.113349028,0.279012992,1.185805214,0.680094167,0.296451304,0.915511378,0.305170459,1.996686721,5.772081263,9.942055505,46.996035377,28.392802684,14.669106435,1175.411764706,3.3,7170577.01960784,0.7,360.312857017,79.093066175,123.033658494,140.609895421,237.279198524
FALSE,2018,WARREN,1492.8,4.1,5.243644068,0.894538606,0.105932203,1.31826742,0.258945386,1.653719397,45.962806026,49.3173258,7.409050577,1.109139308,11.49068323,18.899733807,4.813664596,0.133096717,1.974267968,6.787932564,50.221827862,4.347826087,24.090505768,74.312333629,0.804555019,0.451788588,0.755043941,0.470355242,1.157321451,0.767421711,1.144943681,2.456987251,8.008416883,0.12996658,0.12996658,0.303255353,0.464166357,0.513677435,0.79217725,0.79217725,1.305854685,4.43124149,11.357586513,39.862466726,35.115350488,13.664596273,3472.411764706,6.1,6795810.01960784,4.6,270.349691449,35.263003232,0,58.771672054,58.771672054
FALSE,2018,WASHINGTON,879.6,2.9,0.657189799,0.492892349,0.014286735,0.200014287,0.128580613,0.528609186,48.982070148,49.910707908,5.621594849,1.238236751,6.215948489,11.837543338,2.179296682,1.040118871,3.590886578,5.770183259,55.027241209,6.61218425,27.365032194,82.392273403,0.509874327,0.574506284,0.581687612,0.44524237,0.675044883,0.660682226,0.603231598,0.976660682,5.026929982,0.078994614,0.373429084,0.473967684,0.236983842,0.265709156,0.416517056,0.165170557,1.141831239,3.152603232,9.930658742,47.350173353,27.786032689,14.933135215,-6397.588235294,7.5,6533258.01960784,12.8,108.147080029,43.258832012,21.629416006,50.468637347,72.098053353
FALSE,2018,WAYNE,646.8,5.5,0.728898689,0.557393115,0.006125199,0.245007963,0.153129977,0.318510352,48.468700233,49.222099718,6.479433879,0.641309155,7.762052189,14.241486068,1.946041575,1.459531181,3.538257408,5.484298983,51.923927466,5.196815568,28.350287483,80.274214949,0.476016111,0.457707799,0.506529965,1.104601489,0.958134993,1.049676553,0.83607958,2.404491639,7.79323813,0.09154156,0.616379836,0.604174295,0.549249359,0.787257415,0.92762114,0.164774808,2.520444282,6.261442695,9.310039805,36.554621849,33.635559487,20.499778859,3582.411764706,7.8,6898416.01960784,7.2,6.101653548,6.101653548,0,24.406614192,67.118189029
FALSE,2018,WHITE,1646.7,4.1,0.837127331,0.638860332,0.036716111,0.212953444,0.220296666,0.49933911,48.142164782,49.162872669,4.957832865,2.427804753,10.375670841,15.333503706,1.814464605,0.562228469,3.475594173,5.290058778,53.462816254,3.961155124,25.913621262,79.376437516,0.595019467,0.800705208,1.109233821,0.99904503,0.492176596,1.035774627,0.954969514,1.909939029,7.896863292,0.359950048,0.249761258,0.477484757,0.918239918,0.257107177,0.426063322,0.462792919,2.071549254,5.222948652,6.082289803,40.301558906,37.081523128,16.534628163,-4858.588235294,5.7,6973600.01960784,-4.1,152.339499456,87.051142546,14.508523758,79.796880667,203.119332608
FALSE,2018,WHITESIDE,1501.5,4.4,6.235486832,0.880240491,0.016200745,0.221410185,0.262812089,0.999045956,47.975806887,49.529278347,6.362089279,2.395601519,9.693677183,16.055766462,4.06466815,1.066893572,2.997774578,7.062442728,52.231967535,5.098834926,24.649823275,76.88179081,0.361748693,0.367174924,0.50644817,0.703601208,0.633060213,0.931502885,0.63125147,1.702027601,5.836815165,0.128420786,0.235136651,0.367174924,0.616781522,0.526344349,0.587841626,0.607737805,1.696601371,4.766039033,10.21730593,40.496138238,31.771174237,17.515381594,730.411764706,4,5456287.01960784,0.6,106.222094196,97.220221806,36.007489558,63.013106726,81.016851505
FALSE,2018,WILL,1147.7,4.1,9.09948506,0.977792054,0.026911708,2.841644855,0.236851967,5.946185265,40.505882234,49.622006253,6.712886157,1.082141464,8.142546962,14.855433119,3.200437746,0.623439219,2.5321761,5.732613846,42.319356885,6.746066395,37.09259615,79.411953035,0.218417841,0.233008507,0.356218571,0.415907657,0.517452794,0.586132088,0.400285329,1.28545237,4.012875157,0.096681582,0.139274534,0.281644059,0.267200773,0.312151814,0.324826533,0.25968437,1.309033243,2.990496908,17.312517099,44.391084412,27.781173416,10.515225073,-8206.588235294,5,-20662615.9803922,1.9,49.882667291,54.943227741,1.156699531,77.932630928,2.168811621
TRUE,2018,WILLIAMSON,2350.2,5,1.518318354,0.888298349,0.011943507,0.525514317,0.295601803,2.796273626,46.025797976,49.693947628,8.489640446,1.898770705,11.011715819,19.501356265,3.439718359,1.356264789,3.133837364,6.573555722,47.636636463,5.777110867,26.28845155,73.925088013,0.469599224,0.538884355,0.889929021,0.826802568,1.011562919,1.234815009,1.033118293,2.34953579,8.354247179,0.143189272,0.215553742,0.752898428,0.774453802,0.434186824,0.85605629,0.914563735,2.57278788,6.663689972,6.204189992,41.380504415,32.948577365,19.466728228,237.411764706,4.9,4750747.01960784,3.5,184.677707613,71.488144883,7.446681759,166.805671393,260.633861551
TRUE,2018,WINNEBAGO,3549.2,5.6,6.628353841,1.4310898,0.026442901,1.354934245,0.26795473,6.527165674,40.576807813,48.830871205,8.109501329,3.035975908,13.915567855,22.025069184,3.959791633,1.413533019,4.301644148,8.261435781,45.474523848,5.158988551,24.238971187,69.713495035,0.339523528,0.367995103,0.776918094,0.769800201,0.979066275,1.506858091,1.182282139,2.817974105,8.740417536,0.142713768,0.185777025,0.668370216,0.616765487,0.681182424,0.875856816,0.74773473,2.976347239,6.894747706,10.868739487,39.439199088,34.710239297,14.981822128,1004.411764706,5.2,-5534051.98039216,2.5,64.163009493,294.582656845,17.015604728,181.854275525,2.835934121
FALSE,2018,WOODFORD,578.3,4,1.00708594,0.550263452,0.012977912,0.363381525,0.119396787,0.394528512,49.001998598,49.933812651,5.296154206,1.169645364,6.98044353,12.276597736,2.208290446,0.355572191,1.712360812,3.920651259,50.809394592,8.000374287,32.993356414,83.802751006,0.1879152,0.272609375,0.402297329,0.346716777,0.627266231,0.659026546,0.230262287,1.201598603,3.927692348,0.023820237,0.127041262,0.484344811,0.431410952,0.301722997,0.598152608,0.201148665,1.148664743,3.316306275,10.985309254,44.371666511,29.999064284,14.643959951,-8181.588235294,7.1,6391696.01960784,-0.2,7.779276009,44.082564049,2.593092003,72.606576081,2.593092003
TRUE,2018,DEWITT,1831.2,,,,,,,,,,4.547521601,2.04638472,8.640291041,13.187812642,3.387903593,0.613915416,3.001364256,6.389267849,49.681673488,7.662573897,30.741246021,80.422919509,0.367880249,0.399594063,0.792845363,0.672332868,0.475707218,0.634276291,1.097297983,2.016998605,6.45693264,0.031713815,0.107826969,0.58987695,0.133198021,0.355194723,0.532792084,0.919700622,1.902828872,4.573132056,13.301500682,41.246020919,30.354706685,15.097771714,-2458.588235294,4.2,6417013.01960784,2.3,101.381320492,50.690660246,0,190.089975922,0
