Year,County,Population,Total Index Crime Rates per 100K,Unemployment Rate,Percent Hispanic Female,Percent Hispanic Male,Percent Two or More Races Female,Percent Two or More Races Male,Percent Native Hawaiin Female,Percent Native Hawaiin Male,Percent Asain Female,Percent Asain Male,Percent American Indian Female,Percent American Indian Male,Percent Black Female,Percent Black Male,Percent White Male,Percent White Female,Population Percent Male,HTIS per 100K,Arson per 100K,Percent of Meth Arrests,Percent Needle/Syringe Arrests,Percent Controlled Substance Arrests,HTS Per 100K,Percent of Paraphernalia Drug Arrests,Battery/Assault Per 100K,Sexual Assault Per 100k,Percent Cannabis Arrests,MVT Per 100K,Theft per 100K,Burglary per 100K,Robbery Per 100K,Homocides Per 100k
2017,BOONE,59952,1017.5,6.7,10.436716312,11.410311513,1.050212098,1.227739054,0.039242801,0.054192439,0.790462131,0.620409994,0.366266141,0.347579093,1.248294807,1.360417095,47.465101938,46.581204567,49.924317456,0,5.004003203,1.764705882,4.117647059,54.705882353,0,0.229411765,101.748065119,48.372030958,16.470588235,40.03202562,642.180410995,161.79610355,15.012009608,3.336002135
2017,BROWN,7204,277.6,2.9,0.605235285,6.067483734,0.332879407,0.559842639,0.030261764,0,0.121047057,0.226963232,0.105916175,1.21047057,0.166439703,18.444545317,44.439400817,34.770767136,64.472688758,0,27.762354248,12.5,0,25,0,0.25,41.643531371,0,37.5,13.881177124,138.811771238,55.524708495,0,0
2017,BUREAU,37696,1140.7,4.9,4.399915502,4.822403959,0.657874883,0.751425899,0.021124423,0.018106648,0.621661587,0.353079639,0.253493074,0.214262003,0.4888795,0.461719528,48.003742041,48.854754504,49.102212029,0,5.305602716,4.651162791,0,25.581395349,0,0.255813953,74.278438031,18.569609508,44.186046512,10.611205433,761.353989813,262.627334465,7.958404075,0
2017,CARROLL,14410,1256.1,4.6,1.747841105,1.962003454,0.677029361,0.766839378,0.027633851,0.006908463,0.317789292,0.269430052,0.248704663,0.2417962,0.400690846,0.642487047,48.642487047,48.462867012,49.865284974,0,6.93962526,25,3.125,28.125,0,0.34375,104.094378904,34.698126301,9.375,69.396252602,763.358778626,256.766134629,20.818875781,0
2017,CASS,13463,713.1,4.5,8.757604867,10.094460455,0.616394492,0.552353506,0.056035863,0.02401537,0.376240794,0.272174191,0.248158822,0.416266411,1.90521934,2.88184438,46.597822606,46.589817483,50.208133205,0,0,20.512820513,5.128205128,5.128205128,0,0.41025641,141.127534725,0,28.205128205,29.711059942,356.532719305,185.694124638,0,0
2017,CHAMPAIGN,210507,2982.8,4.3,2.827135559,3.103718665,1.436141143,1.40049899,0.04039444,0.063680646,5.126292028,5.696566473,0.161102531,0.197695141,7.144588333,6.482594749,37.34537246,36.191517168,49.899964358,0,16.151481898,2.328288708,2.561117579,34.807916182,0,0.174621653,288.826499831,68.881319861,42.840512224,90.258281197,1973.331053124,452.241493157,90.258281197,2.850261511
2017,CHRISTIAN,35071,1075,5.3,0.608961735,1.002817584,0.466567698,0.536249886,0.021207623,0.018177962,0.336292302,0.251461811,0.142394038,0.121186415,0.260550792,1.363347169,49.053231133,47.923167813,50.849819735,0,0,25.423728814,0,23.728813559,0,0.296610169,45.621738759,5.702717345,21.186440678,68.432608138,735.650537481,216.703259103,2.851358672,0
2017,CLARK,16476,406.7,4.9,0.619782444,0.967619529,0.430053124,0.569187959,0.018972932,0.012648621,0.271945358,0.10118897,0.126486213,0.107513281,0.233999494,0.252972426,49.013407539,49.392866178,49.525676701,0,6.069434329,13.461538462,3.846153846,9.615384615,0,0.480769231,12.138868657,6.069434329,25,12.138868657,291.332847779,72.833211945,6.069434329,0
2017,CLAY,15286,1099,5.4,0.663149962,0.806330068,0.444611907,0.497362472,0,0,0.527505652,0.278824416,0.143180106,0.097965335,0.226073851,0.241145441,48.809344386,49.193669932,49.464958553,0,6.541933796,36.363636364,0,13.636363636,0,0.318181818,32.709668978,6.541933796,18.181818182,65.419337956,798.115923067,189.716080073,0,0
2017,CLINTON,39084,765,3.6,1.16881392,1.949794129,0.595032541,0.592376146,0.029220348,0.037189534,0.369238943,0.185947669,0.164696507,0.212511622,0.502058706,3.134546421,48.354363129,46.367379466,51.972373489,0,12.792958756,15.882352941,6.470588235,28.235294118,0,0.305882353,76.757752533,7.675775253,18.823529412,20.468734009,575.683143998,63.964793778,7.675775253,0
2017,COLES,54205,1330.1,4.7,1.224855413,1.291063813,0.839288844,0.802290032,0.019473059,0.105154519,0.595875606,0.516036064,0.132416801,0.114891048,2.02909275,1.960937044,45.765583315,47.855042549,48.528810391,0,11.069089567,47.126436782,0.766283525,28.735632184,0,0.134099617,206.623005258,60.879992621,9.961685824,23.983027396,761.922331888,252.744211789,9.224241306,3.689696522
2017,COOK,5209622,3163.7,5.1,12.435344343,12.869929575,0.985209835,0.965309131,0.035648218,0.037590219,3.988716397,3.664594494,0.353655702,0.377113536,13.069436537,10.917622429,33.430144971,33.019690545,48.547642766,0.038390501,14.569195231,0.478843409,0.810350384,57.240204429,0.230343008,0.094019062,340.830870263,44.360224216,32.068695612,276.814709397,1840.22948306,366.686872867,265.892611786,14.031728214
2017,CRAWFORD,19236,992.9,5.3,0.758893281,1.523056653,0.532279315,0.553359684,0.015810277,0.031620553,0.353096179,0.226613966,0.179183136,0.184453228,0.347826087,4.679841897,47.130434783,46.255599473,52.316205534,0,36.390101892,43.076923077,4.615384615,21.538461538,0,0.169230769,103.971719692,57.184445831,13.846153846,5.198585985,597.83738823,192.347681431,0,0
2017,CUMBERLAND,12047,606,4,0.551470588,0.505514706,0.441176471,0.477941176,0.064338235,0.009191176,0.395220588,0.202205882,0.101102941,0.082720588,0.202205882,0.275735294,49.476102941,48.713235294,50.082720588,0,0,33.333333333,0,19.047619048,0,0.30952381,58.105752469,0,16.666666667,16.601643563,290.528762347,232.423009878,8.300821781,0
2017,DEKALB,105413,2128.8,4.6,5.455905051,5.603543318,1.04401346,0.961566116,0.034512842,0.034512842,1.388183186,1.317240123,0.20707705,0.231044301,4.312187827,3.532772819,44.406522927,43.42961777,49.584407865,0,9.486495973,2.597402597,2.11038961,39.448051948,0,0.266233766,183.089372279,65.456822214,29.220779221,42.689231878,1542.504245207,252.340792881,31.305436711,1.897299195
2017,DOUGLAS,19586,582,4.1,3.418411534,3.963523358,0.631718376,0.616434867,0,0.005094503,0.326048194,0.351520709,0.142646085,0.198685618,0.280197667,0.397371236,48.611747924,49.00911916,49.610270518,0,0,5.479452055,1.369863014,13.698630137,0,0.438356164,117.430817931,20.422750945,35.616438356,30.634126417,280.812825488,127.642193403,5.105687736,0
2017,DUPAGE,931734,1339.8,4,6.981774011,7.271798896,0.990577954,1.001542571,0.024831634,0.025906597,6.258431737,5.946692609,0.195105696,0.190375861,2.772435811,2.408453505,40.480615739,40.630143024,49.128474144,0,5.044358154,0.791556728,1.846965699,34.080914688,0,0.34828496,46.043183999,17.816243692,28.452066843,53.770711383,1062.213035051,129.32875692,24.470503384,1.073267692
2017,EDGAR,17423,1360.3,4.9,0.667050029,0.58079356,0.437032777,0.419781484,0.005750431,0.017251294,0.212765957,0.132259919,0.132259919,0.120759057,0.310523289,0.304772858,48.211615871,50.074755607,48.826912018,0,22.958158756,44,8.888888889,20,0,0.253333333,258.279286001,17.218619067,1.777777778,68.874476267,487.860873558,482.121333869,22.958158756,0
2017,EDWARDS,6870,320.2,4.6,0.589330025,0.852977667,0.589330025,0.558312655,0,0,0.232630273,0.139578164,0.279156328,0.155086849,0.294665012,0.263647643,48.573200993,49.45719603,49.147022333,0,0,30.23255814,0,9.302325581,0,0.325581395,29.112081514,0,27.906976744,14.556040757,218.340611354,58.224163028,0,0
2017,EFFINGHAM,35666,1592.6,3.8,0.978811945,1.090173783,0.451308502,0.454239076,0.026375172,0.005861149,0.339946664,0.334085514,0.126014711,0.13773701,0.205140228,0.301849193,48.978694722,49.057820239,49.793394485,0,5.60758145,29.612756264,8.428246014,33.029612756,0,0.214123007,70.094768127,14.018953625,7.517084282,75.702349577,1115.908708574,308.416979757,2.803790725,0
2017,FAYETTE,22928,532.1,5.5,0.604257693,1.175978433,0.539183787,0.641442781,0.013944408,0.009296272,0.204517988,0.158036627,0.134795947,0.148740355,0.185925444,4.239100121,48.015245886,46.290787394,52.630845031,0,4.361479414,19.565217391,8.695652174,15.217391304,0,0.369565217,17.445917655,0,19.565217391,47.976273552,340.195394278,122.121423587,0,0
2017,FORD,14273,1485.3,4.8,1.684463829,1.71454354,0.676793503,0.661753647,0.022559783,0.007519928,0.323356896,0.195518123,0.127838773,0.195518123,0.338396751,0.669273575,47.947059708,49.436005414,49.07504888,0,14.012471099,0,0,27.027027027,0,0.405405405,301.268128634,21.018706649,32.432432432,28.024942199,763.679674911,329.293070833,28.024942199,0
2017,FRANKLIN,39921,1610.7,6.5,0.879599949,0.897550968,0.646236697,0.677009873,0.010257725,0.007693294,0.241056546,0.148737018,0.243620977,0.179510194,0.271829722,0.320553917,48.616489293,49.283241441,49.303756892,0,7.514841813,23.297491039,3.94265233,18.637992832,0,0.440860215,107.712732647,5.009894542,10.035842294,42.584103605,989.45417199,440.870719671,12.524736354,5.009894542
2017,FULTON,40097,1107.3,6.4,0.658044667,2.384343665,0.489972653,0.549794895,0,0.011394713,0.170920693,0.168072015,0.162374658,0.504216044,0.321900638,3.620670009,47.678327256,46.809480401,52.045350957,0,2.493952166,4.424778761,2.212389381,16.371681416,0,0.424778761,84.794373644,32.421378158,34.513274336,32.421378158,760.655410629,184.552460284,9.975808664,0
2017,GALLATIN,6530,995.4,5.8,0.59159929,0.96627884,0.847958982,0.59159929,0,0,0.039439953,0.039439953,0.138039834,0.197199763,0.197199763,0.453559456,47.958982449,50.069019917,48.70834155,0,15.313935681,28.571428571,0,14.285714286,0,0.285714286,91.883614089,0,28.571428571,91.883614089,520.67381317,275.650842266,0,0
2017,GREENE,13395,1142.2,5.1,0.501672241,0.706901794,0.402858012,0.448464579,0.007601095,0.007601095,0.106415324,0.136819702,0.152021891,0.136819702,0.220431742,1.048951049,49.057464275,48.692611736,50.418060201,0,7.465472191,18.333333333,15,34.166666667,0,0.2,104.516610676,29.861888764,12.5,29.861888764,619.634191863,343.411720791,7.465472191,0
2017,GRUNDY,53850,948.9,5.8,4.756825096,5.157836514,0.624234523,0.632136225,0.047410217,0.017778831,0.489905575,0.414839398,0.171862036,0.193591719,0.764489748,0.853383904,48.277428786,48.107542175,49.794555727,0,1.857010214,0,19.327731092,65.546218487,1.857010214,0.025210084,55.710306407,20.427112349,12.605042017,25.99814299,690.807799443,144.846796657,7.428040854,0
2017,HANCOCK,18982,711.2,5.2,0.712774251,0.723911349,0.595834725,0.501169395,0.038979842,0.038979842,0.2394476,0.194899209,0.194899209,0.150350819,0.261721795,0.295133088,48.941975721,49.008798307,49.660318521,0,5.268148773,77.777777778,2.222222222,11.111111111,0,0.066666667,42.14519018,15.804446318,2.222222222,10.536297545,437.256348119,200.189653356,0,0
2017,HARDIN,5612,908.8,7.8,1.24936257,0.917899031,0.764915859,0.458949516,0.076491586,0.050994391,0.280469148,0.254971953,0.458949516,0.356960734,0.229474758,0.254971953,49.235084141,47.985721571,50.203977562,0,17.818959373,48,0,32,0,0.08,285.103349964,17.818959373,12,71.275837491,249.465431219,231.646471846,17.818959373,17.818959373
2017,HENRY,49765,1501.1,5.1,2.651415104,2.980556289,0.78628172,0.763932628,0.012190414,0.016253886,0.276316057,0.195046628,0.154411914,0.140189764,0.755805685,1.119486377,48.363436884,48.139945956,49.875048254,0,6.028333166,16.981132075,1.257861635,19.496855346,0,0.327044025,84.396664322,48.226665327,29.559748428,18.084999498,1177.534411735,162.764995479,2.009444389,2.009444389
2017,IROQUOIS,32277,1202.1,4.6,3.297692335,3.657702416,0.720020161,0.734420564,0.021600605,0.003600101,0.363610181,0.255607157,0.165604637,0.201605645,0.392410988,0.738020665,47.823739065,49.274579688,49.062173741,0,6.196362735,10.869565217,16.304347826,43.47826087,0,0.152173913,58.865445983,18.589088205,14.130434783,55.767264616,780.741704619,260.247234873,18.589088205,3.098181368
2017,JACKSON,60600,2481.8,4.5,2.238187345,2.20192042,1.436861011,1.433407019,0.044901907,0.046628903,1.740812379,1.861702128,0.286681404,0.257322465,8.239499862,6.980519481,40.475614811,38.510292899,49.740950539,0,29.702970297,10.779436153,0.663349917,31.509121061,0,0.333333333,158.415841584,70.95709571,23.714759536,64.356435644,1655.115511551,429.04290429,64.356435644,9.900990099
2017,JASPER,9513,399.5,5,0.882074976,0.682558017,0.336028562,0.315026777,0.021001785,0,0.262522314,0.115509818,0.094508033,0.115509818,0.04200357,0.168014281,49.658720991,49.175679933,50.068255802,0,0,57.142857143,14.285714286,28.571428571,0,0,0,0,0,42.047724167,252.286345002,105.119310417,0,0
2017,JEFFERSON,38819,2290.1,5.5,0.980417926,1.682218426,1.011959522,0.972532527,0.018399264,0.015770798,0.562491786,0.536207123,0.165593376,0.186621107,3.519516362,5.498751479,45.304244973,43.148902615,51.573137075,0,41.216929854,29.192546584,5.279503106,29.50310559,0,0.273291925,468.842577089,61.825394781,8.695652174,103.042324635,899.044282439,651.742703315,59.249336665,5.152116232
2017,JERSEY,22669,1319,4.8,0.798649142,0.66630157,0.679992698,0.620664476,0.009127419,0.022818547,0.702811245,0.164293538,0.159729828,0.214494341,0.378787879,0.397042716,47.882438846,49.356516977,48.713033954,0,8.822621201,13.125,10.9375,34.0625,0,0.284375,105.871454409,48.524416604,13.4375,48.524416604,723.454938462,379.372711633,0,4.4113106
2017,JO DAVIESS,22133,975.9,4.5,1.428239125,1.544545243,0.460572226,0.525703652,0.013956734,0.037217958,0.302395906,0.186089788,0.144219586,0.176785299,0.321004885,0.353570598,49.053268202,48.918353105,49.839497558,0,9.036280667,6.934306569,1.094890511,6.204379562,0,0.416058394,63.253964668,31.626982334,44.160583942,27.108842001,628.021506348,203.316315005,4.518140333,9.036280667
2017,JOHNSON,12959,856.5,7.5,0.879103153,2.2421163,0.612952657,0.564561658,0.008065167,0.0241955,0.161303331,0.096781999,0.088716832,0.241954996,0.258085329,6.871521897,47.503830954,44.084200339,54.786676345,0,0,18.181818182,0,27.272727273,7.716644803,0.181818182,324.099081719,15.433289606,36.363636364,30.866579211,385.832240142,92.599737634,0,0
2017,KANE,535283,1334.8,4.9,15.537544714,16.32642709,0.989343794,0.959847597,0.038514143,0.040392882,2.224990231,2.03072865,0.469872546,0.529616437,3.056519975,2.961267923,44.115602549,43.490921935,49.729837376,0.747268267,7.285865608,0.394011032,1.260835303,44.365642238,0,0.242710796,110.408886514,26.528023494,29.708431836,61.27599793,942.678919375,145.717312151,37.923864573,2.241804802
2017,KANKAKEE,111429,2259.7,5.5,4.885109463,5.533743441,0.985163742,1.022254388,0.020806948,0.024425547,0.528315542,0.484892347,0.203546228,0.202641578,7.751040347,7.347566492,41.18237742,41.216754116,49.294373078,0,12.564054241,1.006711409,12.416107383,45.637583893,0.897432446,0.244966443,176.794191817,50.256216963,16.44295302,86.153514794,1487.045562645,349.998653851,89.743244577,6.28202712
2017,KENDALL,127655,934.6,4.3,9.141353288,9.52343205,1.004343966,1.036051747,0.03329317,0.031707781,1.662280424,1.432399011,0.25207686,0.251284165,3.725664278,3.701090748,44.195097977,43.66161456,49.660726742,0,10.183698249,0.684931507,0.684931507,36.301369863,0,0.452054795,61.102189495,33.684540363,17.123287671,28.201010536,683.874505503,106.537150915,10.967059653,0
2017,KNOX,52317,1561.6,5.2,2.546612096,3.272238369,1.297032248,1.289123515,0.01779465,0.009885917,0.579314708,0.434980327,0.158174664,0.241216363,2.860984242,5.399687605,44.314609407,44.640844653,50.445854835,0,9.557122924,24.489795918,4.081632653,26.19047619,0,0.183673469,189.23103389,38.228491695,26.870748299,40.13991628,949.978018617,319.207905652,15.291396678,0
2017,LAKE,710539,1415.4,4.5,10.518950852,11.159970106,1.057688886,1.076906651,0.046976761,0.04953913,4.133670237,3.878287484,0.404996619,0.437880352,3.814940033,3.642976618,41.880778675,40.569415282,49.972312182,0,6.051743817,0.466562986,2.760497667,26.32192846,0,0.421073095,84.58367521,23.784760583,28.3437014,51.932406244,1020.211416967,191.403990492,35.606771761,1.829596968
2017,LASALLE,114880,1589.5,5.6,4.55291821,5.125795917,0.652241338,0.702413749,0.020068964,0.015507836,0.592034446,0.355768003,0.167849519,0.200689643,0.74620058,2.001423072,47.797887285,47.425699221,50.395905931,0,13.057103064,3.291139241,0.506329114,56.455696203,0,0.144303797,82.694986072,52.228412256,25.316455696,46.135097493,1110.724233983,272.45821727,10.445682451,1.740947075
2017,LAWRENCE,16295,294.6,6.1,0.642665502,3.150932801,0.511636613,0.580270793,0.012478942,0.018718413,0.180944656,0.330691957,0.174705185,0.237099894,0.405565608,9.496474699,45.63549011,42.97747551,55.737193486,0,18.410555385,36.734693878,14.285714286,16.326530612,0,0.204081633,49.09481436,0,12.244897959,24.54740718,165.694998466,36.82111077,0,0
2017,LEE,35711,1624.1,4.4,2.489866821,3.720324262,0.799073538,0.744064852,0.020266358,0.023161552,0.442964679,0.350318471,0.130283729,0.214244354,0.773016792,4.748118124,47.683844818,44.78865084,53.045744065,0,5.600515247,0,0.515463918,22.680412371,0,0.221649485,120.411077819,56.005152474,54.639175258,47.604379603,1136.904595223,249.222928509,8.400772871,0
2017,LIVINGSTON,43039,1101.3,4.5,1.982061787,2.624294098,0.647768796,0.794485661,0.008304728,0.008304728,0.404163437,0.420772893,0.127339165,0.141180379,1.616653748,2.477577234,47.101649873,47.015834348,50.179935777,0,9.293896234,2.721088435,12.925170068,52.380952381,0,0.12244898,130.114547271,16.264318409,19.727891156,44.14600711,678.454425056,190.52487279,32.528636818,0
2017,LOGAN,30479,1401,4.6,1.140042709,2.235310326,0.71640146,0.781841978,0.006888476,0.013776951,0.427085486,0.375421919,0.137769512,0.227319694,2.844940415,5.335124337,44.795756699,45.067851484,50.799063167,0,0,0,0.81300813,43.902439024,0,0.276422764,180.452114571,6.561895075,27.642276423,42.652317989,862.889202402,288.723383313,19.685685226,0
2017,MCDONOUGH,34129,1344.9,5,1.316959141,1.405853883,0.84285385,0.869193033,0.016461989,0,1.218187206,1.195140421,0.190959075,0.171204688,2.874263326,2.531853949,45.234254107,45.678727817,49.178546736,0,8.790178441,8.695652174,1.93236715,14.975845411,0,0.265700483,131.852676609,61.531249084,47.826086957,32.230654282,867.297606141,228.544639456,14.650297401,0
2017,MCHENRY,308330,998.3,4.4,6.294689992,6.722219515,0.792683917,0.779364229,0.022740932,0.02826373,1.576271462,1.322222764,0.228708802,0.233581859,0.772541949,0.887870961,47.258255771,46.841446973,49.765605965,0,3.891933967,2.081268583,2.180376611,39.544103072,0,0.272547076,53.838419875,32.757110888,28.939544103,19.459669834,768.656958454,106.703856258,10.378490578,2.594622645
2017,MCLEAN,175421,1830.5,4.1,2.414415875,2.494877108,1.225441958,1.219074522,0.022575454,0.032416037,2.585178925,2.792410017,0.152239601,0.151660743,4.107574933,3.895712979,41.654607129,43.332715885,48.574273244,0,5.130514591,1.405975395,1.230228471,54.657293497,0.570057177,0.09314587,180.708125025,76.387661682,33.391915641,65.556575325,1232.463616101,229.162985047,37.623773664,2.850285884
2017,MACON,109444,3068.2,5.6,1.125247868,1.151813585,1.476294842,1.448780349,0.020873063,0.021821839,0.5872921,0.539853319,0.113853073,0.14895777,9.324566647,8.173701838,38.974753081,40.544976708,47.932143569,0,33.807243887,6.814814815,0.592592593,38.074074074,0,0.392592593,286.904718395,60.304813421,15.259259259,95.025766602,1732.3928219,747.414202697,103.24915025,9.137092943
2017,MACOUPIN,47404,1318.5,4.9,0.685638941,0.613119437,0.553785298,0.544995055,0.006592682,0.026370728,0.232941435,0.129656082,0.18679266,0.171409735,0.457092627,0.494451159,48.526535546,49.201186683,49.361608614,0,6.328579867,25.628140704,2.512562814,27.638190955,0,0.216080402,128.681123956,29.533372711,22.613065327,67.504851911,845.920175513,238.376508312,2.109526622,0
2017,MADISON,266127,2214.7,4.8,1.564555836,1.701784348,1.003200742,1.004331746,0.027898104,0.035438132,0.558716084,0.451270683,0.167011623,0.164749615,4.663884396,4.000738923,44.024716212,44.858643323,48.720645728,0,16.157699144,19.371196755,6.947261663,41.886409736,0.75152089,0.222616633,185.625659929,43.212451198,9.53346856,122.497905136,1392.19244947,401.312155475,50.727660102,2.254562671
2017,MARION,40998,3009.9,5.3,0.906536606,1.137146795,0.943646292,0.951598367,0.007952075,0.018554843,0.355192705,0.251815724,0.148438743,0.209404655,2.104649313,2.144409691,46.045167789,47.733658485,48.706462387,0,90.248304795,29.429429429,10.510510511,35.435435435,0,0.21021021,424.410946875,80.491731304,3.603603604,153.666032489,1478.120883946,678.081857652,104.883165032,0
2017,MARSHALL,12201,991.7,5.4,1.396983202,1.448405896,0.642783682,0.574220089,0.008570449,0.008570449,0.28282482,0.205690778,0.162838533,0.222831676,0.325677065,0.342817964,48.697291738,49.065821049,49.511484402,0,16.392099008,2.325581395,2.325581395,34.88372093,0,0.511627907,131.136792066,24.588148512,9.302325581,32.784198017,499.959019752,286.861732645,0,0
2017,MASON,14155,1109.1,6.1,0.467938875,0.643415954,0.48987351,0.577612049,0,0.007311545,0.255904073,0.160853988,0.212034803,0.182788623,0.219346348,0.402134971,48.183081085,49.842801784,48.980039482,0,7.064641469,32.8125,7.8125,29.6875,0,0.171875,113.034263511,105.969622042,12.5,56.517131756,607.559166372,219.003885553,0,0
2017,MASSAC,14792,3711.5,6.5,1.357497726,1.665383808,1.301518438,1.161570219,0,0.013994822,0.223917151,0.244909384,0.286893849,0.237911973,2.903925548,2.917920369,44.664474145,47.127562802,48.156182213,0,27.041644132,24.590163934,10.655737705,31.967213115,0,0.196721311,236.614386155,74.364521363,13.114754098,169.010275825,2420.227149811,709.843158464,74.364521363,0
2017,MENARD,13721,342.5,4.2,0.772797527,0.764662816,0.667046287,0.764662816,0.016269422,0.008134711,0.244041324,0.09761653,0.138290084,0.195233059,0.479947938,0.471813227,47.880907834,49.768160742,48.686244204,0,0,16.666666667,0,0,0,0.333333333,21.864295605,29.15239414,50,7.288098535,204.066758983,80.169083886,0,0
2017,MERCER,19533,189.4,5.1,1.294208098,1.198103537,0.454894926,0.640697078,0.025627883,0.012813942,0.256278831,0.16017427,0.089697591,0.192209124,0.269092773,0.41004613,49.006919528,49.096617119,49.807790876,0,0,14.705882353,0,23.529411765,0,0.205882353,0,5.119541289,41.176470588,5.119541289,127.988532228,51.195412891,0,0
2017,MONROE,34755,420.1,3.4,0.760701015,0.772404108,0.482752567,0.479826794,0.014628866,0.014628866,0.389127827,0.193101027,0.111179379,0.111179379,0.184323708,0.213581439,48.986219609,49.272945376,49.545042277,0,2.877283844,18.518518519,8.641975309,34.567901235,0,0.234567901,34.527406129,8.631851532,14.814814815,14.38641922,279.096532873,77.686663789,2.877283844,0
2017,MONTGOMERY,31032,1633.8,5.7,0.608040026,1.188283937,0.46211042,0.403043675,0.013898058,0.024321601,0.277961155,0.204996352,0.107709948,0.121608005,0.250165039,3.259094542,48.841249435,46.412563844,52.475591536,0,25.779840165,10.294117647,0.735294118,33.455882353,0,0.297794118,93.451920598,16.112400103,25.735294118,54.782160351,1143.980407321,296.468161897,3.222480021,0
2017,MORGAN,35188,2529.3,4.4,0.978244999,1.486348372,0.896481238,0.914002044,0.011680537,0.035041612,0.312454373,0.341655716,0.131406045,0.28325303,2.0586947,4.949627683,44.967148489,45.968754563,50.620528544,0,14.209389565,30.63583815,2.89017341,41.040462428,0,0.167630058,201.773331818,51.153802433,8.670520231,71.046947823,1801.750596794,363.760372854,22.735023303,2.841877913
2017,MOULTRIE,14830,472,3.9,0.65981906,0.748248418,0.435344534,0.462553568,0.013604517,0.020406775,0.156451942,0.142847425,0.12244065,0.12244065,0.299299367,0.272090334,48.3912659,50.010203388,48.962655602,0,0,12.5,0,25,0,0.25,114.632501686,6.743088334,37.5,20.229265003,289.952798382,33.715441672,6.743088334,0
2017,OGLE,53676,680,5.1,4.92224423,5.19286961,0.749122429,0.694212931,0.029415802,0.041182123,0.339262252,0.300041182,0.160806385,0.201988508,0.507912851,0.678524503,48.390955621,48.561567274,49.651913008,0,1.863030032,0,7.317073171,31.707317073,0,0.341463415,48.438780833,13.041210224,26.829268293,24.219390417,482.524778299,106.192711827,3.726060064,0
2017,PEORIA,192337,3788.7,5.9,2.377208602,2.435830708,1.477605807,1.478153678,0.03615943,0.029037118,1.918093412,2.070949185,0.183536502,0.208190659,9.870976579,8.729763046,37.361457335,38.034789755,48.478838515,0,27.555800496,1.179245283,7.783018868,47.641509434,0,0.163915094,324.950477547,58.231125576,27.004716981,224.085849317,2261.655323729,731.528515054,153.896546166,6.758969933
2017,PERRY,22226,755.9,6,0.700155068,2.434096142,0.770640477,0.996193788,0.032893191,0.028194164,0.202058174,0.300737747,0.108077628,0.286640665,1.01029087,7.889666839,46.318312109,42.963206616,54.912833044,0,8.99847026,28.571428571,10.559006211,27.329192547,0,0.260869565,134.977053901,8.99847026,7.453416149,13.49770539,377.935750922,206.964815981,4.49923513,0
2017,PIATT,19104,439.7,4.1,0.69419072,0.584581659,0.554134697,0.523687736,0.036536354,0.012178785,0.243575691,0.170502984,0.109609061,0.109609061,0.274022653,0.395810498,48.678601876,49.372792595,49.409328949,0,5.234505863,3.448275862,0,41.379310345,0,0.310344828,31.407035176,31.407035176,24.137931034,20.938023451,193.676716918,157.035175879,0,0
2017,PIKE,17451,796.5,4.5,0.453152923,0.740362522,0.395711003,0.453152923,0.006382436,0.031912178,0.159560888,0.140413582,0.082971662,0.153178453,0.165943324,1.24457493,48.302272147,49.291549655,49.897881031,0,0,52.631578947,1.754385965,8.187134503,0,0.339181287,28.6516532,28.6516532,3.50877193,0,544.381410807,194.831241763,0,0
2017,PUTNAM,7565,264.4,5,2.722163681,2.845100105,0.509308044,0.684931507,0.017562346,0,0.351246927,0.175623463,0.19318581,0.087811732,0.386371619,0.509308044,50.544432736,47.207586934,51.334738321,0,0,0,0,0,0,0.333333333,26.437541309,0,66.666666667,0,185.062789161,52.875082617,0,0
2017,RANDOLPH,36836,230.8,4.4,0.811220856,2.337678422,0.579001146,0.712140446,0.02167384,0.049540205,0.238412236,0.195064557,0.130043038,0.154813141,1.411895842,8.923429421,45.78134192,42.455955662,55.163018237,0,0,11.827956989,10.215053763,23.655913978,2.714735585,0.370967742,51.57997611,10.858942339,17.204301075,16.288413509,108.58942339,40.721033771,0,0
2017,RICHLAND,15891,3127.6,4.8,0.865062828,0.782976574,0.732461956,0.618804066,0.012628654,0.006314327,0.517774831,0.454631559,0.164172507,0.164172507,0.27151607,0.454631559,48.374060744,48.809749321,49.49169666,0,31.46435089,53.333333333,7.407407407,8.888888889,0,0.2,276.886287836,56.635831603,10.37037037,138.443143918,2133.282990372,484.551003713,6.292870178,0
2017,ROCK ISLAND,150807,2848,5.1,6.311010374,6.552270768,1.375253775,1.463553689,0.027115722,0.020858247,1.208387797,1.357176628,0.312178435,0.27741469,5.127652474,5.655366132,41.988347192,42.570292294,49.379119504,0,9.946487895,13.043478261,8.567774936,30.94629156,0,0.242966752,286.45885138,55.700332213,23.145780051,135.935334567,1840.763359791,484.725510089,31.828761264,2.652396772
2017,ST. CLAIR,261648,2789.6,5.1,1.988194973,2.119573496,1.227341965,1.193830922,0.052932216,0.044554455,0.883472963,0.583015994,0.179741051,0.1926885,16.443640518,13.978293983,33.367479056,32.926884996,48.285986291,0,20.2562221,9.556860651,4.805125467,31.980779498,0,0.270688735,370.344890846,61.15085917,26.588360918,183.834770379,1543.677001162,497.997309362,96.694796062,15.669907662
